index,station name,station latitude,station longitude
993,W 43 St & 10 Ave,40.76009437,-73.99461843
994,W 44 St & 5 Ave,40.75500254,-73.98014437
995,W 45 St & 6 Ave,40.7568001,-73.98291153
996,W 45 St & 8 Ave,40.75929124,-73.98859651
997,W 46 St & 11 Ave,40.76341379,-73.99667444
998,W 47 St & 10 Ave,40.76269882,-73.99301222
999,W 47 St & 6 Ave,40.758397,-73.98255
1000,W 48 St & Rockefeller Plaza,40.75793646243674,-73.97960275411606
1001,W 49 St & 8 Ave,40.76227205,-73.98788205
1002,W 50 St & 9 Ave,40.76360467795863,-73.98917958140373
1003,W 51 St & Rockefeller Plaza,40.75969995906254,-73.97808194160461
1004,W 52 St & 11 Ave,40.76727216,-73.99392888
1005,W 52 St & 5 Ave,40.75992262,-73.97648516
1006,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626
1007,W 53 St & 10 Ave,40.76669671,-73.99061728
1008,W 54 St & 9 Ave,40.76584941,-73.98690506
1009,W 55 St & 6 Ave,40.763189,-73.978434
1010,W 55 St & 6 Ave,40.763201,-73.978458
1011,W 56 St & 10 Ave,40.768254,-73.988639
1012,W 59 St & 10 Ave,40.770513,-73.988038
1013,W 59 St & West End Ave,40.771771,-73.990625
1014,W 63 St & Broadway,40.77163851,-73.98261428
1015,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852
1016,W 67 St & Broadway,40.77492513,-73.98266566
1017,W 70 St & Amsterdam Ave,40.77748046,-73.98288594
1018,W 74 St & Columbus Ave,40.7785669,-73.97754961
1019,W 76 St & Columbus Ave,40.7801839724239,-73.97728532552719
1020,W 78 St & Amsterdam Ave,40.782535857724106,-73.97908508777618
1021,W 78 St & Broadway,40.78339981,-73.98093133
1022,W 82 St & Central Park West,40.78275,-73.97137
1023,W 84 St & Broadway,40.7867947,-73.977112
1024,W 84 St & Columbus Ave,40.78499979,-73.97283406
1025,W 87 St & Amsterdam Ave,40.78839,-73.9747
1026,W 87 St & West End Ave,40.789622,-73.97757
1027,W 88 St & West End Ave,40.79025417330419,-73.97718340158461
1028,W 89 St & Columbus Ave,40.7882213,-73.97041561
1029,W 90 St & Amsterdam Ave,40.79017948095081,-73.97288918495178
1030,W 92 St & Broadway,40.7921,-73.9739
1031,W 95 St & Broadway,40.7937704,-73.971888
1032,W Broadway & Spring St,40.72494672359416,-74.00165855884552
1033,W Broadway & Spring Street,40.72494672359416,-74.00165855884552
1034,W Broadway & W Houston St,40.726378,-74.000472
1035,Wadsworth Ave & W 175 St,40.846052,-73.937648
1036,Wadsworth Ave & W 179 St,40.848467,-73.936064
1037,Wales Ave & E 147 St,40.811314,-73.907729
1038,Wall St & South St,40.70437,-74.00637
1039,Walnut Ave & E 136 St,40.801657,-73.909513
1040,Warren St & Court St,40.686371,-73.99383324
1041,Washington Ave & Greene Ave,40.68650065,-73.96563307
1042,Washington Ave & Park Ave,40.69610226,-73.96751037
1043,Washington Park,40.6917823,-73.9737299
1044,Washington Pl & 6 Ave,40.73224119,-74.00026394
1045,Washington Pl & Broadway,40.72903917,-73.99404649
1046,Washington St & Gansevoort St,40.739323,-74.008119
1047,Water - Whitehall Plaza,40.70255065,-74.0127234
1048,Waterbury St & Stagg St,40.71019,-73.93734
1049,Watts St & Greenwich St,40.72405549,-74.00965965
1050,West Drive & Prospect Park West,40.6610633719006,-73.97945255041122
1051,West End Ave & W 107 St,40.8021174,-73.9681805305
1052,West End Ave & W 60 St,40.77237,-73.99005
1053,West End Ave & W 78 St,40.783786,-73.981687
1054,West End Ave & W 94 St,40.7941654,-73.974124
1055,West St & Chambers St,40.71754834,-74.01322069
1056,West St & Liberty St,40.711444,-74.014847
1057,West Thames St,40.70834698,-74.01713445
1058,Westchester Ave & E 156 St,40.817802,-73.905203
1059,Westchester Ave & Jackson Ave,40.816124,-73.908116
1060,White St & Johnson Ave,40.707174,-73.93581
1061,White St & Moore St,40.704508,-73.9351
1062,William St & Pine St,40.70717936,-74.00887308
1063,Willis Ave & Bruckner Blvd,40.805701,-73.925177
1064,Willis Ave & E 137 St,40.808384,-73.923604
1065,Willis Ave & E 141 St,40.81093,-73.921606
1066,Willis Ave & E 143 St,40.812299,-73.92037
1067,Willoughby Ave & Hall St,40.69196035,-73.96536851
1068,Willoughby Ave & Myrtle Ave,40.69757,-73.93098
1069,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727
1070,Willoughby Ave & Tompkins Ave,40.69425403,-73.94626915
1071,Willoughby Ave & Walworth St,40.69331716,-73.95381995
1072,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153
1073,Willoughby St & Ashland Pl,40.69178,-73.97877
1074,Willoughby St & Fleet St,40.69196566,-73.9813018
1075,Willow Ave & E 133 St,40.800933,-73.913863
1076,Wilson Ave & Moffat St,40.68906,-73.90506
1077,Wilson Ave & Troutman St,40.70166,-73.92754
1078,Withers St & Kingsland Ave,40.71773,-73.94051
1079,Wolcott St & Dwight St,40.6753274,-74.0100698
1080,Woodward Ave & Harman St,40.70793,-73.91092
1081,Wyckoff Av & Jefferson St,40.707165,-73.923711
1082,Wyckoff Av & Stanhope St,40.703545,-73.917775
1083,Wyckoff St & 3 Ave,40.6827549,-73.98258555
1084,Wyckoff St & Bond St,40.68461653897949,-73.98721285164356
1085,Wyckoff St & Nevins St,40.683426,-73.984275
1086,Wythe Ave & Metropolitan Ave,40.716887,-73.963198
1087,Yankee Ferry Terminal,40.686931,-74.016966
178,Astor Place,40.71928220070702,-74.07126188278198
179,Astoria Park S & Shore Blvd,40.7767,-73.927631
180,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328
181,Atlantic Ave & Furman St,40.69165183,-73.9999786
182,Audobon Ave & W 179 St,40.847305,-73.933291
183,Avenue C & E 18 St,40.730563,-73.973984
184,Avenue D & E 10 St,40.72506551015475,-73.97515833377838
185,Avenue D & E 12 St,40.72580614,-73.97422494
186,Avenue D & E 3 St,40.72082834,-73.97793172
187,Avenue D & E 8 St,40.72368361,-73.97574813
188,Avenue D & E 8 St,40.72387,-73.975767
189,Baltic St & 5 Ave,40.6795766,-73.97854971
190,Bank St & Hudson St,40.73652889,-74.00618026
191,Bank St & Washington St,40.7361967,-74.00859207
192,Banker St & Meserole Ave,40.72606,-73.95621
193,Barclay St & Church St,40.71291224,-74.01020234
194,Barrow St & Hudson St,40.73172428,-74.00674436
195,Bayard St & Baxter St,40.71602118,-73.99974372
196,Bayard St & Leonard St,40.71915571696044,-73.94885390996933
197,Beaver St & Fayette St,40.70099,-73.93921
198,Bedford Ave & Bergen St,40.676368,-73.952918
199,Bedford Ave & Montgomery St,40.665816,-73.956934
200,Bedford Ave & Nassau Ave,40.72311651,-73.95212324
201,Bedford Ave & S 9 St,40.70853074,-73.96408963
202,Bergen Ave,40.722103786686034,-74.07145500183105
203,Bergen Ave & E 152 St,40.817166,-73.914737
204,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923
205,Bergen St & Smith St,40.6867443,-73.99063168
206,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438
207,Berkeley Pl & 6 Ave,40.6765304,-73.97846879
208,Berkeley Pl & 7 Ave,40.675146838709786,-73.97523209452629
209,Berry St & N 8 St,40.7190095,-73.95852515
210,Bialystoker Pl & Delancey St,40.71622644,-73.98261206
211,Boerum St & Broadway,40.70538077,-73.94976519
212,Bond St & Bergen St,40.6849668,-73.98620772
213,Bond St & Fulton St,40.68962188790333,-73.98304268717766
214,Bradhurst Ave & W 148 St,40.825125,-73.941616
215,Broad St & Bridge St,40.70365182,-74.01167797
216,Broadway & 12 St,40.7668,-73.9347774
217,Broadway & Battery Pl,40.70463334,-74.01361706
218,Broadway & Berry St,40.71044554,-73.96525063
219,Broadway & E 14 St,40.73454567,-73.99074142
220,Broadway & E 22 St,40.7403432,-73.98955109
221,Broadway & Furman Ave,40.68139,-73.90756
222,Broadway & Hancock St,40.68663,-73.9168
223,Broadway & Kosciuszko St,40.69329,-73.92852
224,Broadway & Madison St,40.68822,-73.91966
225,Broadway & Moylan Pl,40.8143256,-73.9590255
226,Broadway & Roebling St,40.70924826276157,-73.96063148975372
227,Broadway & W 122 St,40.8120562,-73.9612547
228,Broadway & W 131 St,40.817555,-73.957163
229,Broadway & W 133 St,40.8190344,-73.956156
230,Broadway & W 153 St,40.831327,-73.946665
231,Broadway & W 160 St,40.835775,-73.9434
232,Broadway & W 165 St,40.839137,-73.941409
233,Broadway & W 25 St,40.74286877312112,-73.98918628692627
234,Broadway & W 29 St,40.7462009,-73.98855723
235,Broadway & W 32 St,40.74854862,-73.98808416
236,Broadway & W 36 St,40.75097711,-73.98765428
237,Broadway & W 37 St,40.75172632,-73.98753523
238,Broadway & W 38 St,40.75299641,-73.98721619
239,Broadway & W 41 St,40.75513557,-73.98658032
240,Broadway & W 49 St,40.76068327096592,-73.9845272898674
241,Broadway & W 51 St,40.76228826,-73.98336183
242,Broadway & W 53 St,40.76344058,-73.98268129
243,Broadway & W 56 St,40.7652654,-73.98192338
244,Broadway & W 60 St,40.76915505,-73.98191841
245,Broadway & Whipple St,40.7016657,-73.9437303
246,Brook Ave & E 138 St,40.807408,-73.91924
247,Brook Ave & E 141 St,40.809619,-73.917875
248,Brook Ave & E 148 St,40.814383,-73.915368
249,Brook Ave & E 157 St,40.820713,-73.911759
250,Brooklyn Bridge Park - Pier 2,40.698458,-73.997178
251,Brunswick St,40.7241765,-74.0506564
252,Bus Slip & State St,40.701907,-74.013942
253,Bushwick Ave & Dekalb Ave,40.69502,-73.92825
254,Bushwick Ave & Forrest St,40.70076,-73.93641
255,Bushwick Ave & Furman Ave,40.68281,-73.90623
256,Bushwick Ave & Harman St,40.69356,-73.92524
257,Bushwick Ave & Linden St,40.69146,-73.92146
258,Bushwick Ave & McKibbin St,40.705517,-73.93936
259,Bushwick Ave & Powers St,40.71247661,-73.94100005
260,Bushwick Ave & Stagg St,40.709897,-73.94008
261,Butler St & Court St,40.6849894,-73.99440329
262,Cabrini Blvd & W 177 St,40.848282,-73.941343
263,Cadman Plaza E & Johnson St,40.69531727766904,-73.99015724658966
264,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773
265,Cadman Plaza West & Montague St,40.69383,-73.990539
266,Calyer St & Jewel St,40.72984,-73.94839
267,Cambridge Pl & Gates Ave,40.68488,-73.96304
268,Canal St & Rutgers St,40.71427487,-73.98990025
269,Carlton Ave & Dean St,40.6809741,-73.9710097
270,Carlton Ave & Flushing Ave,40.697787,-73.973736
271,Carlton Ave & Park Ave,40.69580705,-73.97355569
272,Carmine St & 6 Ave,40.73038599,-74.00214988
273,Carroll St & 5 Ave,40.6751622,-73.9814832
274,Carroll St & 6 Ave,40.6740886,-73.9787282
275,Carroll St & Bond St,40.6786115,-73.99037292
276,Carroll St & Columbia St,40.6830456,-74.00348559
277,Carroll St & Franklin Ave,40.6679411,-73.9588
278,Carroll St & Smith St,40.680611,-73.99475825
279,Carroll St & Washington Ave,40.6686744,-73.9618148
280,Cathedral Pkwy & Broadway,40.804213,-73.96699104
281,Catherine St & Monroe St,40.71117444,-73.99682619
282,Cauldwell Ave & E 158 St,40.81989,-73.908351
283,Cauldwell Ave & E 161 St,40.82188,-73.907521
284,Cedar St & Evergreen Ave,40.69671,-73.92807
285,Cedar St & Myrtle Ave,40.697842,-73.926241
286,Center Blvd & 48 Ave,40.745038,-73.957539
287,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003
288,Central Ave & Covert St,40.68929,-73.90951
289,Central Ave & Decatur St,40.6882,-73.90798
290,Central Ave & Flushing Ave,40.702831,-73.9333
291,Central Ave & Himrod St,40.69676,-73.92302
292,Central Ave & Melrose St,40.70112,-73.93039
293,Central Ave & Starr Street,40.700003,-73.92834
294,Central Ave & Weirfield St,40.69055,-73.91181
295,Central Ave & Woodbine St,40.69296,-73.91605
296,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613
297,Central Park S & 6 Ave,40.76590936,-73.97634151
298,Central Park W & W 103 St,40.79603684159984,-73.96158903853575
299,Central Park W & W 91 St,40.78866499127884,-73.96680057048798
300,Central Park W & W 96 St,40.79127,-73.964839
301,Central Park W & W 97 St,40.79249519495111,-73.96417066463071
302,Central Park West & W 100 St,40.79406660818552,-73.96286845207214
303,Central Park West & W 102 St,40.795346,-73.96186
304,Central Park West & W 68 St,40.7734066,-73.97782542
305,Central Park West & W 72 St,40.77579376683666,-73.9762057363987
306,Central Park West & W 76 St,40.77896784,-73.97374737
307,Central Park West & W 82 St,40.782593,-73.971211
308,Central Park West & W 85 St,40.78472675,-73.96961715
309,Central Park West & W 85 St,40.78476,-73.969862
310,Central Park West & W 85 St (old),40.78472675,-73.96961715
311,Centre St & Chambers St,40.71273266,-74.0046073
312,Centre St & Seneca Ave,40.69969,-73.9022
313,Centre St & Worth St,40.71494807,-74.00234482
314,Cherry St,40.71219906,-73.97948148
315,Christopher St & Greenwich St,40.73291553,-74.00711384
316,City Hall,40.7177325,-74.043845
317,Clark St & Henry St,40.69760127,-73.99344559
318,Classon Ave & St Marks Ave,40.6765198,-73.9596082
319,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902
320,Clermont Ave & Park Ave,40.69573398,-73.97129668
321,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504
322,Cliff St & Fulton St,40.70838,-74.00495
323,Clinton Ave & Flushing Ave,40.69794,-73.96986848
324,Clinton Ave & Myrtle Ave,40.693261,-73.968896
325,Clinton St & 4 Place,40.6783563,-74.00014502
326,Clinton St & Centre St,40.67434,-74.00194698
327,Clinton St & Grand St,40.71559509,-73.9870295
328,Clinton St & Joralemon St,40.69239502,-73.99337909
329,Clinton St & Union St,40.6831164,-73.99785267
330,Coffey St & Conover St,40.677236,-74.015665
331,Columbia Heights & Cranberry St,40.70037867,-73.99548059
332,Columbia St & Degraw St,40.6859296,-74.00242364
333,Columbia St & Kane St,40.68763155,-74.0016256
334,Columbia St & Lorraine St,40.6747055,-74.0075572
335,Columbia St & Rivington St,40.71739973,-73.98016555
336,Columbia St & W 9 St,40.6769993,-74.00647134
337,Columbus Ave & W 103 St,40.7969347,-73.9643412291
338,Columbus Ave & W 72 St,40.7770575,-73.97898475
339,Columbus Ave & W 95 St,40.7919557,-73.968087
340,Columbus Dr at Exchange Pl,40.71687,-74.03281
341,Columbus Drive,40.71835519823214,-74.03891444206238
342,Commerce St & Van Brunt St,40.6812117,-74.00860912
343,Concord St & Bridge St,40.69766564,-73.98476437
344,Congress St & Clinton St,40.6881529,-73.99520919
345,Convent Ave & W 135 St,40.818215,-73.950988
346,Convent Ave & W 151 St,40.82831,-73.942924
347,Cooper Square & Astor Pl,40.72951496224949,-73.99075269699097
348,Court St & Nelson St,40.6763947,-73.99869893
349,Court St & State St,40.6902375,-73.99203074
350,Courtlandt Ave & E 149 St,40.816402,-73.919549
351,Crescent St & 30 Ave,40.768692,-73.9249574
352,Crescent St & 34 Ave,40.76108,-73.930562
353,Crescent St & 35 Ave,40.7596276,-73.9321455
354,Crescent St & Broadway,40.7633589,-73.9286471
355,Crescent St & Ditmars Blvd,40.7787185,-73.9145645
356,Crown St & Bedford Ave,40.666563,-73.956741
357,Cumberland St & Lafayette Ave,40.68753406,-73.97265183
358,Cypress Ave & George St,40.69812,-73.90271
359,Cypress Ave & Palmetto St,40.70157340873792,-73.90876293182373
360,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037
361,DeKalb Ave & Hudson Ave,40.689888,-73.981013
362,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121
363,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458
364,Dean St & 4 Ave,40.68312489,-73.97895137
365,Dean St & Franklin Ave,40.67759206937376,-73.955637216568
366,Dean St & Hoyt St,40.6864442,-73.98759104
367,Degraw St & Hoyt St,40.68199044270703,-73.99079024791718
368,Degraw St & Smith St,40.6829151,-73.99318208
369,Delancey St & Eldridge St,40.719383,-73.991479
370,Devoe St & Lorimer St,40.71335226222875,-73.9491033554077
371,Devoe St & Morgan Ave,40.713811,-73.93515
372,Ditmars Blvd & 19 St,40.78145,-73.9183302
373,Division Av & Hooper St,40.70684203101325,-73.9544353965357
374,Division Ave & Hooper St,40.70684203101325,-73.9544353965357
375,Division Ave & Marcy Ave,40.70708701,-73.95796783
376,Division St & Bowery,40.71413089,-73.9970468
377,Division St & Bowery,40.714193,-73.996732
378,Dock 72 Way & Market St,40.69985,-73.97141
379,Douglass St & 3 Ave,40.6802133,-73.98432695
380,Douglass St & 4 Ave,40.6792788,-73.98154004
381,Driggs Ave & Lorimer St,40.72179134,-73.9504154
382,Driggs Ave & N 9 St,40.71816969454208,-73.95520135760307
383,Driggs Ave & N Henry St,40.72325,-73.94308
384,Duane St & Greenwich St,40.71748752,-74.0104554
385,Duffield St & Willoughby St,40.69221589,-73.9842844
386,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925369
387,E 10 St & 5 Ave,40.73331967,-73.99510132
388,E 10 St & Avenue A,40.72740794,-73.98142006
389,E 102 St & 1 Ave,40.7869946,-73.94164802
390,E 102 St & Park Ave,40.7904828,-73.95033068
391,E 103 St & Lexington Ave,40.7903051,-73.94755757
392,E 106 St & 1 Ave,40.7892529,-73.93956237
393,E 106 St & Lexington Ave,40.791976,-73.945993
394,E 106 St & Madison Ave,40.7934337,-73.94945003
395,E 109 St & 3 Ave,40.79329668,-73.9432083
396,E 11 St & 1 Ave,40.72953837,-73.98426726
397,E 11 St & 2 Ave,40.73047309,-73.98672378
398,E 11 St & Avenue B,40.72746420692392,-73.97950418293476
399,E 110 St & Madison Ave,40.7961535,-73.94782145
400,E 114 St & 1 Ave,40.7945663,-73.9362541
401,E 115 St & Lexington Ave,40.797911,-73.9423
402,E 115 St & Madison Ave,40.7989445,-73.944846
403,E 116 St & 2 Ave,40.796879,-73.937261
404,E 118 St & 1 Ave,40.79747,-73.93504
405,E 118 St & 3 Ave,40.799139,-73.9389152
406,E 118 St & Madison Ave,40.8014866,-73.9442507
407,E 118 St & Park Ave,40.8005385,-73.9419949
408,E 12 St & 3 Ave,40.73223272,-73.98889957
409,E 12 St & 4 Av,40.73269,-73.98974
410,E 123 St & Lexington Ave,40.8029263,-73.9379
411,E 128 St & 3 Ave,40.805631,-73.934077
412,E 128 St & Madison Ave,40.80756,-73.939182
413,E 13 St & Avenue A,40.72966729392978,-73.98067966103554
414,E 132 St & Madison Ave,40.810224,-73.937195
415,E 133 St & Cypress Pl,40.80262,-73.9174
416,E 134 St & Walnut Ave,40.800425,-73.911034
417,E 135 St & St Ann's Ave,40.805089,-73.918889
418,E 138 St & 5 Av,40.81449,-73.936153
419,E 138 St & Canal St W,40.812304,-73.929153
420,E 138 St & Cypress Ave,40.805559,-73.914718
421,E 138 St & Grand Concourse,40.813224,-73.930605
422,E 138 St & Willow Ave,40.804168,-73.911545
423,E 141 St & Jackson Ave,40.806896,-73.911837
424,E 141 St & St Ann's Ave,40.808633,-73.916124
425,E 142 St & 3 Ave,40.812735,-73.923697
426,E 144 St & Brook Ave,40.811675,-73.917037
427,E 147 St & Bergen Ave,40.814673,-73.91839
428,E 149 St & Eagle Ave,40.814046,-73.91186
429,E 149 St & Jackson Ave,40.813135,-73.909235
430,E 149 St & Morris Ave,40.81734,-73.922962
431,E 15 St & 3 Ave,40.734232,-73.986923
432,E 150 St & Gerard Ave,40.820089,-73.928947
433,E 153 St & E 157 St,40.826677,-73.929327
434,E 155 St & Courtlandt Ave,40.82057,-73.917579
435,E 156 & Brook Ave,40.819823,-73.912411
436,E 158 St & Melrose Ave,40.822215,-73.914688
437,E 16 St & 5 Ave,40.73726186,-73.99238967
438,E 16 St & Irving Pl,40.735367055605394,-73.98797392845154
439,E 160 St & Tinton Ave,40.820302,-73.903944
440,E 169 St & Webster Ave,40.834015,-73.908863
441,E 17 St & Broadway,40.73704984,-73.99009296
442,E 19 St & 3 Ave,40.73624527,-73.98473765
443,E 2 St & 2 Ave,40.72502876,-73.99069656
444,E 2 St & Avenue A,40.72307749068673,-73.98583620786667
445,E 2 St & Avenue B,40.72217444,-73.98368779
446,E 2 St & Avenue C,40.7208736,-73.98085795
447,E 20 St & 2 Ave,40.73587678,-73.98205027
448,E 20 St & FDR Drive,40.73314259,-73.97573881
449,E 20 St & Park Ave,40.73827428,-73.98751968
450,E 23 St & 1 Ave,40.736502,-73.97809472
451,E 24 St & Park Ave S,40.74096374,-73.98602213
452,E 25 St & 1 Ave,40.7381765,-73.97738662
453,E 25 St & 2 Ave,40.73912601,-73.97973776
454,E 27 St & 1 Ave,40.739445,-73.976806
455,E 30 St & Park Ave S,40.74444921,-73.98303529
456,E 31 St & 3 Ave,40.74394314,-73.97966069
457,E 32 St & Park Ave,40.7457121,-73.98194829
458,E 33 St & 1 Ave,40.74322681432173,-73.97449783980846
459,E 33 St & 5 Ave,40.74765947,-73.98490707
460,E 39 St & 2 Ave,40.74780373,-73.9734419
461,E 39 St & 3 Ave,40.7489006,-73.97604882
462,E 4 St & 2 Ave,40.7262807,-73.98978041
463,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882
464,E 43 St & 2 Ave,40.75022392,-73.97121414
465,E 43 St & 5 Ave,40.754120810779256,-73.98025184869766
466,E 45 St & 3 Ave,40.75255434,-73.97282625
467,E 47 St & 1 Ave,40.75206862,-73.96784384
468,E 47 St & 2 Ave,40.75323098,-73.97032517
469,E 47 St & Park Ave,40.75510267,-73.97498696
470,E 48 St & 3 Ave,40.7546011026,-73.971878855
471,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799
472,E 5 St & Avenue C,40.72299208,-73.97995466
473,E 51 St & 1 Ave,40.75455731,-73.96592976
474,E 51 St & 2 Ave,40.755293,-73.967641
475,E 51 St & Lexington Ave,40.75714758,-73.97207836
476,E 52 St & 2 Ave,40.756014,-73.967416
477,E 53 St & 3 Ave,40.75763227739443,-73.96930575370789
478,E 53 St & Lexington Ave,40.75828065,-73.97069431
479,E 53 St & Madison Ave,40.7597108,-73.97402311
480,E 55 St & 2 Ave,40.75797322,-73.96603308
481,E 55 St & Lexington Ave,40.75968085,-73.97031366
482,E 56 St & 3 Ave,40.75934501,-73.96759673
483,E 56 St & Madison Ave,40.761573,-73.972628
484,E 58 St &  1 Ave (NW Corner),40.759125,-73.962658
485,E 58 St & 1 Ave (NE Corner),40.75892386377695,-73.96226227283478
486,E 58 St & 3 Ave,40.76095756,-73.96724467
487,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337
488,E 59 St & Madison Ave,40.76350532,-73.97109243
489,E 6 St & Avenue B,40.72453734,-73.98185424
490,E 6 St & Avenue D,40.72228087,-73.97668709
491,E 60 St & York Ave,40.759107,-73.959223
492,E 63 St & 3 Ave,40.763954,-73.9646
493,E 65 St & 2 Ave,40.76471851944339,-73.96222069859505
494,E 66 St & Madison Ave,40.76800889305947,-73.96845281124115
495,E 67 St & Park Ave,40.76780080148132,-73.96592080593109
496,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069
497,E 68 St & Madison Ave,40.7691572,-73.96703464
498,E 7 St & Avenue A,40.72621788,-73.98379855
499,E 72 St & Park Ave,40.77118287540658,-73.96409422159195
500,E 72 St & York Ave,40.76663814,-73.95348296
501,E 74 St & 1 Ave,40.7689738,-73.95482273
502,E 75 St & 3 Ave,40.77112927,-73.95772297
503,E 76 St & Park Ave,40.773763,-73.96222088
504,E 77 St & 3 Ave,40.77314236,-73.95856158
505,E 78 St & 2 Ave,40.7727966,-73.95577801
506,E 81 St & 2 Ave,40.77477944895728,-73.95427465438843
507,E 81 St & 3 Ave,40.77573034,-73.9567526
508,E 81 St & Park Ave,40.77677702,-73.9590097
509,E 81 St & York Ave,40.7728384,-73.94989233
510,E 82 St & East End Ave,40.7724607,-73.9468208
511,E 84 St & 1 Ave,40.77565541,-73.95068615
512,E 84 St & 3 Ave,40.77755374298887,-73.95512759685516
513,E 84 St & Park Ave,40.77862688,-73.95772073
514,E 85 St & 3 Ave,40.77801203,-73.95407149
515,E 85 St & York Ave,40.77536905,-73.94803392
516,E 88 St & 1 Ave,40.778301,-73.9488134
517,E 88 St & Park Ave,40.781410700190015,-73.95595908164978
518,E 89 St & 3 Ave,40.7806284,-73.9521667
519,E 89 St & York Ave,40.7779453,-73.946041
520,E 9 St & Avenue C,40.72521311,-73.97768752
521,E 91 St & 2 Ave,40.78112229934166,-73.94965589046478
522,E 91 St & Park Ave,40.7835016,-73.955327
523,E 93 St & 2 Ave,40.782454175279874,-73.9489196240902
524,E 95 St & 3 Ave,40.7849032,-73.950503
525,E 97 St & 3 Ave,40.7859201,-73.94860294
526,E 97 St & Madison Ave,40.787801,-73.953559
527,E 98 St & Park Ave,40.78813,-73.95206
528,East End Ave & E 86 St,40.77518615,-73.94446054
529,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801
530,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145
531,Eckford St & Engert Ave,40.72146256229816,-73.94800901412964
532,Edgecombe Ave & W 141 St,40.820681,-73.945144
533,Edgecombe Ave & W 145 St,40.823498,-73.94386
534,Edgecombe Ave & W 150 St,40.826881,-73.941427
535,Edgecombe Ave & W 167 St,40.838191,-73.936085
536,Eldert St & Bushwick Ave,40.68652,-73.91321
537,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558
538,Engert Ave & McGuinness Blvd,40.72158,-73.94546
539,Essex Light Rail,40.7127742,-74.0364857
540,Evergreen Ave & Noll St,40.70106,-73.93318
541,FDR Drive & E 35 St,40.744219,-73.97121214
542,Fairview Ave & Linden St,40.70694,-73.90632
543,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805
544,Flushing Ave & Woodward Ave,40.71246,-73.91873
545,Forest Ave & Summerfield St,40.69922,-73.89795
546,Forsyth St & Broome St,40.71893904,-73.99266288
547,Forsyth St & Canal St,40.7158155,-73.99422366
548,Fort Washington Ave & W 173 St,40.84522,-73.940493
549,Fort Washington Ave & W 183 St,40.852252,-73.937854
550,Franklin Ave & Empire Blvd,40.66314,-73.9605695
551,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519
552,Franklin Ave & St Marks Ave,40.6758324,-73.9561677
553,Franklin St & Dupont St,40.73564,-73.95866
554,Franklin St & W Broadway,40.71911552,-74.00666661
555,Frederick Douglass Blvd & Harlem River Dr,40.830702,-73.936371
556,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145
557,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308
558,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692
559,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286
560,Front St & Gold St,40.70224,-73.982578
561,Front St & Jay St,40.702461,-73.986842
562,Front St & Maiden Ln,40.70530954,-74.00612572
563,Front St & Washington St,40.70255088,-73.98940236
564,Frost St & Debevoise Ave,40.71882,-73.93948
565,Frost St & Meeker Ave,40.71766197083994,-73.94880026578903
566,Fulton St & Adams St,40.69241829257847,-73.98949474096298
567,Fulton St & Broadway,40.711066,-74.009447
568,Fulton St & Clermont Ave,40.68415748,-73.96922273
569,Fulton St & Grand Ave,40.68223166,-73.9614583
570,Fulton St & Irving Pl,40.68186,-73.959432
571,Fulton St & Rockwell Pl,40.68841,-73.979458
572,Fulton St & Utica Ave,40.6794268,-73.9298911
573,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778351
574,Fulton St & William St,40.70955958,-74.00653609
575,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871246
576,Garfield Pl & 8 Ave,40.6711978,-73.97484126
577,George St & Wilson Ave,40.702997,-73.92997
578,Gerard Ave & E 146 St,40.817755,-73.92965
579,Gerard Ave & E 164 St,40.830262,-73.923391
580,Gerard Ave & E 165 St,40.83173,-73.922394
