station name,distance_group,date_formatted,tripduration,trip_distance,count
Gansevoort St & Hudson St,8-9 km,08/2020,81549,251.06203060358126,29
Gansevoort St & Hudson St,10-11 km,06/2019,0,0.0,0
Gansevoort St & Hudson St,10-11 km,06/2020,15673,41.75538445341937,4
Gansevoort St & Hudson St,10-11 km,07/2019,0,0.0,0
Gansevoort St & Hudson St,10-11 km,07/2020,8643,20.379532842002792,2
Gansevoort St & Hudson St,10-11 km,08/2019,0,0.0,0
Gansevoort St & Hudson St,10-11 km,08/2020,29666,76.83760403115356,7
Gansevoort St & Hudson St,12-13 km,06/2019,0,0.0,0
Gansevoort St & Hudson St,12-13 km,06/2020,7682,25.31863015970104,2
Gansevoort St & Hudson St,12-13 km,07/2019,0,0.0,0
Gansevoort St & Hudson St,12-13 km,07/2020,0,0.0,0
Gansevoort St & Hudson St,12-13 km,08/2019,0,0.0,0
Gansevoort St & Hudson St,12-13 km,08/2020,8215,37.202924339632936,3
Garfield Pl & 8 Ave,0-1 km,06/2019,610065,930.4555828587866,983
Garfield Pl & 8 Ave,0-1 km,06/2020,906413,490.87663945174825,591
Garfield Pl & 8 Ave,0-1 km,07/2019,420960,719.4244561275935,738
Garfield Pl & 8 Ave,0-1 km,07/2020,543790,505.11534843008815,548
Garfield Pl & 8 Ave,0-1 km,08/2019,989709,761.988686250274,815
Garfield Pl & 8 Ave,0-1 km,08/2020,650122,590.0926037539568,672
Garfield Pl & 8 Ave,2-3 km,06/2019,196270,467.91850814088986,173
Garfield Pl & 8 Ave,2-3 km,06/2020,414458,635.3156871922381,232
Garfield Pl & 8 Ave,2-3 km,07/2019,147695,359.31941123678746,130
Garfield Pl & 8 Ave,2-3 km,07/2020,259770,515.7283496639228,188
Garfield Pl & 8 Ave,2-3 km,08/2019,155190,365.3394819655179,135
Garfield Pl & 8 Ave,2-3 km,08/2020,385259,622.4610443972821,227
Garfield Pl & 8 Ave,4-5 km,06/2019,133047,339.99669077521514,67
Garfield Pl & 8 Ave,4-5 km,06/2020,221447,495.18087645835294,97
Garfield Pl & 8 Ave,4-5 km,07/2019,68813,178.20220380995391,35
Garfield Pl & 8 Ave,4-5 km,07/2020,140595,393.93630134144695,77
Garfield Pl & 8 Ave,4-5 km,08/2019,76789,208.07143922383648,40
Garfield Pl & 8 Ave,4-5 km,08/2020,176895,462.4880151992701,90
Garfield Pl & 8 Ave,6-7 km,06/2019,40436,110.70466573678038,17
Garfield Pl & 8 Ave,6-7 km,06/2020,67040,162.65870256862377,24
Garfield Pl & 8 Ave,6-7 km,07/2019,24902,71.19188610952304,11
Garfield Pl & 8 Ave,6-7 km,07/2020,29772,88.28146392297383,13
Garfield Pl & 8 Ave,6-7 km,08/2019,33012,74.68705683547272,11
Garfield Pl & 8 Ave,6-7 km,08/2020,56545,167.32909518643933,25
Garfield Pl & 8 Ave,8-9 km,06/2019,30804,100.54289925014143,11
Garfield Pl & 8 Ave,8-9 km,06/2020,29870,93.9138011543951,11
Garfield Pl & 8 Ave,8-9 km,07/2019,35281,119.81096913982734,13
Garfield Pl & 8 Ave,8-9 km,07/2020,6386,17.58074311583487,2
Garfield Pl & 8 Ave,8-9 km,08/2019,34572,116.37521638517293,12
Garfield Pl & 8 Ave,8-9 km,08/2020,28674,92.33397971458578,11
Garfield Pl & 8 Ave,10-11 km,06/2019,0,0.0,0
Garfield Pl & 8 Ave,10-11 km,06/2020,21679,64.46173396317576,6
Garfield Pl & 8 Ave,10-11 km,07/2019,0,0.0,0
Garfield Pl & 8 Ave,10-11 km,07/2020,39506,107.09708883026846,10
Garfield Pl & 8 Ave,10-11 km,08/2019,0,0.0,0
Garfield Pl & 8 Ave,10-11 km,08/2020,31925,75.9352175012828,7
Garfield Pl & 8 Ave,12-13 km,06/2019,0,0.0,0
Garfield Pl & 8 Ave,12-13 km,06/2020,0,0.0,0
Garfield Pl & 8 Ave,12-13 km,07/2019,0,0.0,0
Garfield Pl & 8 Ave,12-13 km,07/2020,0,0.0,0
Garfield Pl & 8 Ave,12-13 km,08/2019,5804,14.313711481513737,1
Garfield Pl & 8 Ave,12-13 km,08/2020,16297,50.743789157484144,4
George St & Wilson Ave,0-1 km,06/2019,133551,177.58486364020965,173
George St & Wilson Ave,0-1 km,06/2020,391341,269.5030036680415,310
George St & Wilson Ave,0-1 km,07/2019,199352,165.68229538675408,163
George St & Wilson Ave,0-1 km,07/2020,358247,342.3608447257071,376
George St & Wilson Ave,0-1 km,08/2019,156173,233.901226855177,243
George St & Wilson Ave,0-1 km,08/2020,388530,400.4966361123018,399
George St & Wilson Ave,2-3 km,06/2019,187093,436.3183032173876,154
George St & Wilson Ave,2-3 km,06/2020,289010,610.074475658576,225
George St & Wilson Ave,2-3 km,07/2019,186823,421.66505383931616,150
George St & Wilson Ave,2-3 km,07/2020,302585,659.2992085961089,239
George St & Wilson Ave,2-3 km,08/2019,233502,544.9274674939912,191
George St & Wilson Ave,2-3 km,08/2020,378868,857.8017283080932,309
George St & Wilson Ave,4-5 km,06/2019,100575,266.08824889599816,51
George St & Wilson Ave,4-5 km,06/2020,194154,456.31749795410104,92
George St & Wilson Ave,4-5 km,07/2019,76389,205.6527850609816,39
George St & Wilson Ave,4-5 km,07/2020,140808,361.1333402377629,75
George St & Wilson Ave,4-5 km,08/2019,98469,265.8943130978896,54
George St & Wilson Ave,4-5 km,08/2020,254050,601.5959158158603,124
George St & Wilson Ave,6-7 km,06/2019,47048,120.1101490087398,19
George St & Wilson Ave,6-7 km,06/2020,78526,189.43980218872787,29
George St & Wilson Ave,6-7 km,07/2019,41925,115.90258898859726,18
George St & Wilson Ave,6-7 km,07/2020,85411,210.95541533240134,30
George St & Wilson Ave,6-7 km,08/2019,46194,120.77259961213107,19
George St & Wilson Ave,6-7 km,08/2020,140822,244.89362016242995,37
George St & Wilson Ave,8-9 km,06/2019,5097,16.480145889818957,2
George St & Wilson Ave,8-9 km,06/2020,6743,16.82350081463799,2
George St & Wilson Ave,8-9 km,07/2019,3386,8.560056877406996,1
George St & Wilson Ave,8-9 km,07/2020,11150,26.962088372789996,3
George St & Wilson Ave,8-9 km,08/2019,7516,16.60185237744494,2
George St & Wilson Ave,8-9 km,08/2020,15894,43.03625484841245,5
George St & Wilson Ave,10-11 km,06/2019,0,0.0,0
George St & Wilson Ave,10-11 km,06/2020,3729,10.742213435174893,1
George St & Wilson Ave,10-11 km,07/2019,0,0.0,0
George St & Wilson Ave,10-11 km,07/2020,0,0.0,0
George St & Wilson Ave,10-11 km,08/2019,0,0.0,0
George St & Wilson Ave,10-11 km,08/2020,0,0.0,0
George St & Wilson Ave,12-13 km,06/2019,0,0.0,0
George St & Wilson Ave,12-13 km,06/2020,0,0.0,0
George St & Wilson Ave,12-13 km,07/2019,0,0.0,0
George St & Wilson Ave,12-13 km,07/2020,0,0.0,0
George St & Wilson Ave,12-13 km,08/2019,0,0.0,0
George St & Wilson Ave,12-13 km,08/2020,0,0.0,0
Gerard Ave & E 146 St,0-1 km,06/2019,0,0.0,0
Gerard Ave & E 146 St,0-1 km,06/2020,0,0.0,0
Gerard Ave & E 146 St,0-1 km,07/2019,0,0.0,0
Gerard Ave & E 146 St,0-1 km,07/2020,19961,20.31256220502651,18
Gerard Ave & E 146 St,0-1 km,08/2019,0,0.0,0
Gerard Ave & E 146 St,0-1 km,08/2020,476097,224.13862836374307,244
Gerard Ave & E 146 St,2-3 km,06/2019,0,0.0,0
Gerard Ave & E 146 St,2-3 km,06/2020,0,0.0,0
Gerard Ave & E 146 St,2-3 km,07/2019,0,0.0,0
Gerard Ave & E 146 St,2-3 km,07/2020,711,2.300755680903455,1
Gerard Ave & E 146 St,2-3 km,08/2019,0,0.0,0
Gerard Ave & E 146 St,2-3 km,08/2020,353959,241.33704333121668,91
Gerard Ave & E 146 St,4-5 km,06/2019,0,0.0,0
Gerard Ave & E 146 St,4-5 km,06/2020,0,0.0,0
Gerard Ave & E 146 St,4-5 km,07/2019,0,0.0,0
Gerard Ave & E 146 St,4-5 km,07/2020,4687,9.356194036044583,2
Gerard Ave & E 146 St,4-5 km,08/2019,0,0.0,0
Gerard Ave & E 146 St,4-5 km,08/2020,37706,93.7284796997186,18
Gerard Ave & E 146 St,6-7 km,06/2019,0,0.0,0
Gerard Ave & E 146 St,6-7 km,06/2020,0,0.0,0
Gerard Ave & E 146 St,6-7 km,07/2019,0,0.0,0
Gerard Ave & E 146 St,6-7 km,07/2020,0,0.0,0
Gerard Ave & E 146 St,6-7 km,08/2019,0,0.0,0
Gerard Ave & E 146 St,6-7 km,08/2020,49509,167.47555698429423,24
Gerard Ave & E 146 St,8-9 km,06/2019,0,0.0,0
Gerard Ave & E 146 St,8-9 km,06/2020,0,0.0,0
Gerard Ave & E 146 St,8-9 km,07/2019,0,0.0,0
Gerard Ave & E 146 St,8-9 km,07/2020,0,0.0,0
Gerard Ave & E 146 St,8-9 km,08/2019,0,0.0,0
Gerard Ave & E 146 St,8-9 km,08/2020,9963,34.39863428151993,4
Gerard Ave & E 146 St,10-11 km,06/2019,0,0.0,0
Gerard Ave & E 146 St,10-11 km,06/2020,0,0.0,0
Gerard Ave & E 146 St,10-11 km,07/2019,0,0.0,0
Gerard Ave & E 146 St,10-11 km,07/2020,0,0.0,0
Gerard Ave & E 146 St,10-11 km,08/2019,0,0.0,0
Gerard Ave & E 146 St,10-11 km,08/2020,0,0.0,0
Gerard Ave & E 146 St,12-13 km,06/2019,0,0.0,0
Gerard Ave & E 146 St,12-13 km,06/2020,0,0.0,0
Gerard Ave & E 146 St,12-13 km,07/2019,0,0.0,0
Gerard Ave & E 146 St,12-13 km,07/2020,0,0.0,0
Gerard Ave & E 146 St,12-13 km,08/2019,0,0.0,0
Gerard Ave & E 146 St,12-13 km,08/2020,2483,12.202139177920872,1
Gerard Ave & E 164 St,0-1 km,06/2019,0,0.0,0
Gerard Ave & E 164 St,0-1 km,06/2020,0,0.0,0
Gerard Ave & E 164 St,0-1 km,07/2019,0,0.0,0
Gerard Ave & E 164 St,0-1 km,07/2020,0,0.0,0
Gerard Ave & E 164 St,0-1 km,08/2019,0,0.0,0
Gerard Ave & E 164 St,0-1 km,08/2020,169262,76.16424088513799,98
Gerard Ave & E 164 St,2-3 km,06/2019,0,0.0,0
Gerard Ave & E 164 St,2-3 km,06/2020,0,0.0,0
Gerard Ave & E 164 St,2-3 km,07/2019,0,0.0,0
Gerard Ave & E 164 St,2-3 km,07/2020,0,0.0,0
Gerard Ave & E 164 St,2-3 km,08/2019,0,0.0,0
Gerard Ave & E 164 St,2-3 km,08/2020,37410,75.86674764989719,29
Gerard Ave & E 164 St,4-5 km,06/2019,0,0.0,0
Gerard Ave & E 164 St,4-5 km,06/2020,0,0.0,0
Gerard Ave & E 164 St,4-5 km,07/2019,0,0.0,0
Gerard Ave & E 164 St,4-5 km,07/2020,0,0.0,0
Gerard Ave & E 164 St,4-5 km,08/2019,0,0.0,0
Gerard Ave & E 164 St,4-5 km,08/2020,8096,23.875726736724026,5
Gerard Ave & E 164 St,6-7 km,06/2019,0,0.0,0
Gerard Ave & E 164 St,6-7 km,06/2020,0,0.0,0
Gerard Ave & E 164 St,6-7 km,07/2019,0,0.0,0
Gerard Ave & E 164 St,6-7 km,07/2020,0,0.0,0
Gerard Ave & E 164 St,6-7 km,08/2019,0,0.0,0
Gerard Ave & E 164 St,6-7 km,08/2020,13798,14.373499084102106,2
Gerard Ave & E 164 St,8-9 km,06/2019,0,0.0,0
Gerard Ave & E 164 St,8-9 km,06/2020,0,0.0,0
Gerard Ave & E 164 St,8-9 km,07/2019,0,0.0,0
Gerard Ave & E 164 St,8-9 km,07/2020,0,0.0,0
Gerard Ave & E 164 St,8-9 km,08/2019,0,0.0,0
Gerard Ave & E 164 St,8-9 km,08/2020,6560,16.90707081048202,2
Gerard Ave & E 164 St,10-11 km,06/2019,0,0.0,0
Gerard Ave & E 164 St,10-11 km,06/2020,0,0.0,0
Gerard Ave & E 164 St,10-11 km,07/2019,0,0.0,0
Gerard Ave & E 164 St,10-11 km,07/2020,0,0.0,0
Gerard Ave & E 164 St,10-11 km,08/2019,0,0.0,0
Gerard Ave & E 164 St,10-11 km,08/2020,0,0.0,0
Gerard Ave & E 164 St,12-13 km,06/2019,0,0.0,0
Gerard Ave & E 164 St,12-13 km,06/2020,0,0.0,0
Gerard Ave & E 164 St,12-13 km,07/2019,0,0.0,0
Gerard Ave & E 164 St,12-13 km,07/2020,0,0.0,0
Gerard Ave & E 164 St,12-13 km,08/2019,0,0.0,0
Gerard Ave & E 164 St,12-13 km,08/2020,9126,14.471503406058313,1
Gerard Ave & E 165 St,0-1 km,06/2019,0,0.0,0
Gerard Ave & E 165 St,0-1 km,06/2020,0,0.0,0
Gerard Ave & E 165 St,0-1 km,07/2019,0,0.0,0
Gerard Ave & E 165 St,0-1 km,07/2020,0,0.0,0
Gerard Ave & E 165 St,0-1 km,08/2019,0,0.0,0
Gerard Ave & E 165 St,0-1 km,08/2020,269505,42.67947687498062,83
Gerard Ave & E 165 St,2-3 km,06/2019,0,0.0,0
Gerard Ave & E 165 St,2-3 km,06/2020,0,0.0,0
Gerard Ave & E 165 St,2-3 km,07/2019,0,0.0,0
Gerard Ave & E 165 St,2-3 km,07/2020,0,0.0,0
Gerard Ave & E 165 St,2-3 km,08/2019,0,0.0,0
Gerard Ave & E 165 St,2-3 km,08/2020,93341,50.202015319499026,19
Gerard Ave & E 165 St,4-5 km,06/2019,0,0.0,0
Gerard Ave & E 165 St,4-5 km,06/2020,0,0.0,0
Gerard Ave & E 165 St,4-5 km,07/2019,0,0.0,0
Gerard Ave & E 165 St,4-5 km,07/2020,0,0.0,0
Gerard Ave & E 165 St,4-5 km,08/2019,0,0.0,0
Gerard Ave & E 165 St,4-5 km,08/2020,25488,50.60329131651899,10
Gerard Ave & E 165 St,6-7 km,06/2019,0,0.0,0
Gerard Ave & E 165 St,6-7 km,06/2020,0,0.0,0
Gerard Ave & E 165 St,6-7 km,07/2019,0,0.0,0
Gerard Ave & E 165 St,6-7 km,07/2020,0,0.0,0
Gerard Ave & E 165 St,6-7 km,08/2019,0,0.0,0
Gerard Ave & E 165 St,6-7 km,08/2020,3567,14.57427228970438,2
Gerard Ave & E 165 St,8-9 km,06/2019,0,0.0,0
Gerard Ave & E 165 St,8-9 km,06/2020,0,0.0,0
Gerard Ave & E 165 St,8-9 km,07/2019,0,0.0,0
Gerard Ave & E 165 St,8-9 km,07/2020,0,0.0,0
Gerard Ave & E 165 St,8-9 km,08/2019,0,0.0,0
Gerard Ave & E 165 St,8-9 km,08/2020,9883,18.21294294560017,2
Gerard Ave & E 165 St,10-11 km,06/2019,0,0.0,0
Gerard Ave & E 165 St,10-11 km,06/2020,0,0.0,0
Gerard Ave & E 165 St,10-11 km,07/2019,0,0.0,0
Gerard Ave & E 165 St,10-11 km,07/2020,0,0.0,0
Gerard Ave & E 165 St,10-11 km,08/2019,0,0.0,0
Gerard Ave & E 165 St,10-11 km,08/2020,13545,32.470058640720175,3
Gerard Ave & E 165 St,12-13 km,06/2019,0,0.0,0
Gerard Ave & E 165 St,12-13 km,06/2020,0,0.0,0
Gerard Ave & E 165 St,12-13 km,07/2019,0,0.0,0
Gerard Ave & E 165 St,12-13 km,07/2020,0,0.0,0
Gerard Ave & E 165 St,12-13 km,08/2019,0,0.0,0
Gerard Ave & E 165 St,12-13 km,08/2020,4542,12.325683207729336,1
Gerard Ave & McClellan St,0-1 km,06/2019,0,0.0,0
Gerard Ave & McClellan St,0-1 km,06/2020,0,0.0,0
Gerard Ave & McClellan St,0-1 km,07/2019,0,0.0,0
Gerard Ave & McClellan St,0-1 km,07/2020,0,0.0,0
Gerard Ave & McClellan St,0-1 km,08/2019,0,0.0,0
Gerard Ave & McClellan St,0-1 km,08/2020,186658,56.52708950838215,106
Gerard Ave & McClellan St,2-3 km,06/2019,0,0.0,0
Gerard Ave & McClellan St,2-3 km,06/2020,0,0.0,0
Gerard Ave & McClellan St,2-3 km,07/2019,0,0.0,0
Gerard Ave & McClellan St,2-3 km,07/2020,0,0.0,0
Gerard Ave & McClellan St,2-3 km,08/2019,0,0.0,0
Gerard Ave & McClellan St,2-3 km,08/2020,81334,76.30540105644575,29
Gerard Ave & McClellan St,4-5 km,06/2019,0,0.0,0
Gerard Ave & McClellan St,4-5 km,06/2020,0,0.0,0
Gerard Ave & McClellan St,4-5 km,07/2019,0,0.0,0
Gerard Ave & McClellan St,4-5 km,07/2020,0,0.0,0
Gerard Ave & McClellan St,4-5 km,08/2019,0,0.0,0
Gerard Ave & McClellan St,4-5 km,08/2020,22226,38.035567150915995,8
Gerard Ave & McClellan St,6-7 km,06/2019,0,0.0,0
Gerard Ave & McClellan St,6-7 km,06/2020,0,0.0,0
Gerard Ave & McClellan St,6-7 km,07/2019,0,0.0,0
Gerard Ave & McClellan St,6-7 km,07/2020,0,0.0,0
Gerard Ave & McClellan St,6-7 km,08/2019,0,0.0,0
Gerard Ave & McClellan St,6-7 km,08/2020,0,0.0,0
Gerard Ave & McClellan St,8-9 km,06/2019,0,0.0,0
Gerard Ave & McClellan St,8-9 km,06/2020,0,0.0,0
Gerard Ave & McClellan St,8-9 km,07/2019,0,0.0,0
Gerard Ave & McClellan St,8-9 km,07/2020,0,0.0,0
Gerard Ave & McClellan St,8-9 km,08/2019,0,0.0,0
Gerard Ave & McClellan St,8-9 km,08/2020,8103,17.275476023345863,2
Gerard Ave & McClellan St,10-11 km,06/2019,0,0.0,0
Gerard Ave & McClellan St,10-11 km,06/2020,0,0.0,0
Gerard Ave & McClellan St,10-11 km,07/2019,0,0.0,0
Gerard Ave & McClellan St,10-11 km,07/2020,0,0.0,0
Gerard Ave & McClellan St,10-11 km,08/2019,0,0.0,0
Gerard Ave & McClellan St,10-11 km,08/2020,0,0.0,0
Gerard Ave & McClellan St,12-13 km,06/2019,0,0.0,0
Gerard Ave & McClellan St,12-13 km,06/2020,0,0.0,0
Gerard Ave & McClellan St,12-13 km,07/2019,0,0.0,0
Gerard Ave & McClellan St,12-13 km,07/2020,0,0.0,0
Gerard Ave & McClellan St,12-13 km,08/2019,0,0.0,0
Gerard Ave & McClellan St,12-13 km,08/2020,0,0.0,0
Graham Ave & Conselyea St,0-1 km,06/2019,1211654,1933.364982643167,2212
Graham Ave & Conselyea St,0-1 km,06/2020,1560632,1225.460380576777,1266
Graham Ave & Conselyea St,0-1 km,07/2019,1116658,2048.4854703014107,2309
Graham Ave & Conselyea St,0-1 km,07/2020,1037578,1473.9216798887041,1513
Graham Ave & Conselyea St,0-1 km,08/2019,1394764,2040.3586502099802,2254
Graham Ave & Conselyea St,0-1 km,08/2020,675032,905.4622875744216,893
Graham Ave & Conselyea St,2-3 km,06/2019,323840,750.908280136389,255
Graham Ave & Conselyea St,2-3 km,06/2020,499015,1042.3245085698077,352
Graham Ave & Conselyea St,2-3 km,07/2019,300758,709.7340284014816,240
Graham Ave & Conselyea St,2-3 km,07/2020,440223,1005.8311379259112,335
Graham Ave & Conselyea St,2-3 km,08/2019,374690,815.8922260216802,268
Graham Ave & Conselyea St,2-3 km,08/2020,385370,767.7650508219123,256
Graham Ave & Conselyea St,4-5 km,06/2019,337896,821.2222722377101,174
Graham Ave & Conselyea St,4-5 km,06/2020,1120681,1388.8557146123921,289
Graham Ave & Conselyea St,4-5 km,07/2019,313467,739.1837462835434,155
Graham Ave & Conselyea St,4-5 km,07/2020,432680,1007.3364338234012,212
Graham Ave & Conselyea St,4-5 km,08/2019,300361,716.8801830555502,151
Graham Ave & Conselyea St,4-5 km,08/2020,204411,512.9981511283767,109
Graham Ave & Conselyea St,6-7 km,06/2019,39397,82.52859024578832,13
Graham Ave & Conselyea St,6-7 km,06/2020,62590,161.39572492281192,25
Graham Ave & Conselyea St,6-7 km,07/2019,53509,68.08539146604362,10
Graham Ave & Conselyea St,6-7 km,07/2020,37621,100.58032795424113,15
Graham Ave & Conselyea St,6-7 km,08/2019,32444,89.82804008443028,14
Graham Ave & Conselyea St,6-7 km,08/2020,35077,75.36994571585001,11
Graham Ave & Conselyea St,8-9 km,06/2019,299661,8.293391485253194,1
Graham Ave & Conselyea St,8-9 km,06/2020,3048,8.925575230772338,1
Graham Ave & Conselyea St,8-9 km,07/2019,0,0.0,0
Graham Ave & Conselyea St,8-9 km,07/2020,7092,17.023301505141077,2
Graham Ave & Conselyea St,8-9 km,08/2019,2624,8.424372738605987,1
Graham Ave & Conselyea St,8-9 km,08/2020,3701,8.058420313117903,1
Graham Ave & Conselyea St,10-11 km,06/2019,0,0.0,0
Graham Ave & Conselyea St,10-11 km,06/2020,4537,11.639314872643057,1
Graham Ave & Conselyea St,10-11 km,07/2019,0,0.0,0
Graham Ave & Conselyea St,10-11 km,07/2020,0,0.0,0
Graham Ave & Conselyea St,10-11 km,08/2019,0,0.0,0
Graham Ave & Conselyea St,10-11 km,08/2020,0,0.0,0
Graham Ave & Conselyea St,12-13 km,06/2019,0,0.0,0
Graham Ave & Conselyea St,12-13 km,06/2020,0,0.0,0
Graham Ave & Conselyea St,12-13 km,07/2019,0,0.0,0
Graham Ave & Conselyea St,12-13 km,07/2020,0,0.0,0
Graham Ave & Conselyea St,12-13 km,08/2019,0,0.0,0
Graham Ave & Conselyea St,12-13 km,08/2020,0,0.0,0
Graham Ave & Grand St,0-1 km,06/2019,796357,1253.9213383857727,1216
Graham Ave & Grand St,0-1 km,06/2020,1203407,1089.8975826611434,996
Graham Ave & Grand St,0-1 km,07/2019,707428,1275.0423931248663,1270
Graham Ave & Grand St,0-1 km,07/2020,1201906,1453.0531330036474,1283
Graham Ave & Grand St,0-1 km,08/2019,1862540,1333.005608396258,1325
Graham Ave & Grand St,0-1 km,08/2020,1389107,1684.0528619517106,1533
Graham Ave & Grand St,2-3 km,06/2019,439383,1064.8954442578,361
Graham Ave & Grand St,2-3 km,06/2020,694650,1391.031912040992,461
Graham Ave & Grand St,2-3 km,07/2019,403178,987.851825088176,325
Graham Ave & Grand St,2-3 km,07/2020,570968,1374.0823422781257,457
Graham Ave & Grand St,2-3 km,08/2019,335227,828.3740972326092,275
Graham Ave & Grand St,2-3 km,08/2020,706520,1694.66616874197,576
Graham Ave & Grand St,4-5 km,06/2019,395068,1067.178578290939,222
Graham Ave & Grand St,4-5 km,06/2020,652632,1360.5902484850967,284
Graham Ave & Grand St,4-5 km,07/2019,317483,899.5648558785879,185
Graham Ave & Grand St,4-5 km,07/2020,500849,1223.7795732877123,252
Graham Ave & Grand St,4-5 km,08/2019,311365,886.045886702352,182
Graham Ave & Grand St,4-5 km,08/2020,625823,1392.0718599024353,288
Graham Ave & Grand St,6-7 km,06/2019,42170,107.66995026690026,17
Graham Ave & Grand St,6-7 km,06/2020,71291,186.99523046758284,29
Graham Ave & Grand St,6-7 km,07/2019,51449,162.65253868875166,25
Graham Ave & Grand St,6-7 km,07/2020,98184,216.49945688428397,34
Graham Ave & Grand St,6-7 km,08/2019,57780,162.25537003410244,25
Graham Ave & Grand St,6-7 km,08/2020,118696,310.7352464011279,47
Graham Ave & Grand St,8-9 km,06/2019,7943,16.350938873268067,2
Graham Ave & Grand St,8-9 km,06/2020,30107,76.9972106356441,9
Graham Ave & Grand St,8-9 km,07/2019,0,0.0,0
Graham Ave & Grand St,8-9 km,07/2020,5427,18.97445688255639,2
Graham Ave & Grand St,8-9 km,08/2019,0,0.0,0
Graham Ave & Grand St,8-9 km,08/2020,8069,16.64342007591322,2
Graham Ave & Grand St,10-11 km,06/2019,0,0.0,0
Graham Ave & Grand St,10-11 km,06/2020,4345,10.839333158381036,1
Graham Ave & Grand St,10-11 km,07/2019,0,0.0,0
Graham Ave & Grand St,10-11 km,07/2020,0,0.0,0
Graham Ave & Grand St,10-11 km,08/2019,0,0.0,0
Graham Ave & Grand St,10-11 km,08/2020,4928,20.449507069772313,2
Graham Ave & Grand St,12-13 km,06/2019,0,0.0,0
Graham Ave & Grand St,12-13 km,06/2020,0,0.0,0
Graham Ave & Grand St,12-13 km,07/2019,0,0.0,0
Graham Ave & Grand St,12-13 km,07/2020,0,0.0,0
Graham Ave & Grand St,12-13 km,08/2019,0,0.0,0
Graham Ave & Grand St,12-13 km,08/2020,0,0.0,0
Graham Ave & Herbert St,0-1 km,06/2019,340023,721.1275470401358,771
Graham Ave & Herbert St,0-1 km,06/2020,325896,337.35951326738007,351
Graham Ave & Herbert St,0-1 km,07/2019,555738,704.1445160769763,732
Graham Ave & Herbert St,0-1 km,07/2020,384272,428.4899781589037,451
Graham Ave & Herbert St,0-1 km,08/2019,419875,738.3906613278609,768
Graham Ave & Herbert St,0-1 km,08/2020,467120,559.9809704036594,568
Graham Ave & Herbert St,2-3 km,06/2019,82358,195.81766902107833,68
Graham Ave & Herbert St,2-3 km,06/2020,158980,340.39234915330576,112
Graham Ave & Herbert St,2-3 km,07/2019,92767,223.82841441695376,77
Graham Ave & Herbert St,2-3 km,07/2020,148913,302.10654023487234,100
Graham Ave & Herbert St,2-3 km,08/2019,97172,229.3719662848973,74
Graham Ave & Herbert St,2-3 km,08/2020,142917,316.0323123464391,105
Graham Ave & Herbert St,4-5 km,06/2019,152549,389.9252200232233,82
Graham Ave & Herbert St,4-5 km,06/2020,194342,491.0487461926281,104
Graham Ave & Herbert St,4-5 km,07/2019,135929,375.74498508188213,78
Graham Ave & Herbert St,4-5 km,07/2020,187743,533.4619279710216,113
Graham Ave & Herbert St,4-5 km,08/2019,122809,355.0646592335533,73
Graham Ave & Herbert St,4-5 km,08/2020,172397,470.2130459229112,99
Graham Ave & Herbert St,6-7 km,06/2019,17255,50.10119446358207,8
Graham Ave & Herbert St,6-7 km,06/2020,63503,130.37161091159342,20
Graham Ave & Herbert St,6-7 km,07/2019,28662,86.28423184641628,14
Graham Ave & Herbert St,6-7 km,07/2020,31413,68.45577152293865,10
Graham Ave & Herbert St,6-7 km,08/2019,262735,113.8726151439224,18
Graham Ave & Herbert St,6-7 km,08/2020,35260,78.41828056910867,12
Graham Ave & Herbert St,8-9 km,06/2019,0,0.0,0
Graham Ave & Herbert St,8-9 km,06/2020,6575,18.362325457551236,2
Graham Ave & Herbert St,8-9 km,07/2019,0,0.0,0
Graham Ave & Herbert St,8-9 km,07/2020,0,0.0,0
Graham Ave & Herbert St,8-9 km,08/2019,0,0.0,0
Graham Ave & Herbert St,8-9 km,08/2020,3118,8.733300063675358,1
Graham Ave & Herbert St,10-11 km,06/2019,0,0.0,0
Graham Ave & Herbert St,10-11 km,06/2020,0,0.0,0
Graham Ave & Herbert St,10-11 km,07/2019,0,0.0,0
Graham Ave & Herbert St,10-11 km,07/2020,0,0.0,0
Graham Ave & Herbert St,10-11 km,08/2019,0,0.0,0
Graham Ave & Herbert St,10-11 km,08/2020,0,0.0,0
Graham Ave & Herbert St,12-13 km,06/2019,0,0.0,0
Graham Ave & Herbert St,12-13 km,06/2020,0,0.0,0
Graham Ave & Herbert St,12-13 km,07/2019,0,0.0,0
Graham Ave & Herbert St,12-13 km,07/2020,0,0.0,0
Graham Ave & Herbert St,12-13 km,08/2019,0,0.0,0
Graham Ave & Herbert St,12-13 km,08/2020,0,0.0,0
Graham Ave & Withers St,0-1 km,06/2019,506426,1008.002048558585,1016
Graham Ave & Withers St,0-1 km,06/2020,625746,642.1091998831241,666
Graham Ave & Withers St,0-1 km,07/2019,592651,1030.0166014084975,1106
Graham Ave & Withers St,0-1 km,07/2020,586915,813.3020181631069,814
Graham Ave & Withers St,0-1 km,08/2019,578121,1143.0958001252634,1193
Graham Ave & Withers St,0-1 km,08/2020,1073921,1239.947258172259,1296
Graham Ave & Withers St,2-3 km,06/2019,217500,508.27614510223736,174
Graham Ave & Withers St,2-3 km,06/2020,241386,511.6595574974492,168
Graham Ave & Withers St,2-3 km,07/2019,184269,470.11622768050006,159
